tfbs	motif_id	tx_id	gene_id	chr	start	end	RVG11_footprint	RVG1_footprint	RVG4_footprint	RVG11_bound	RVG1_bound	RVG4_bound	tfbs_bound_min2
FIGLA	MA0820.1	PER30_SVSP_7	NA	scaffold-mi2	8882658	8882667	2.98148	5.22593	3.18702	1	1	1	yes
FIGLA	MA0820.1	PER30_SVSP_7	NA	scaffold-mi2	8882675	8882684	2.987	5.48092	3.6914	1	1	1	yes
FIGLA	MA0820.1	PER30_SVSP_7	NA	scaffold-mi2	8882831	8882840	2.62202	6.50492	2.75096	1	1	1	yes
FIGLA	MA0820.1	PER30_SVSP_7	NA	scaffold-mi2	8882897	8882906	2.32263	6.27729	2.39532	1	1	0	yes
FIGLA	MA0820.1	PER30_SVSP_7	NA	scaffold-mi2	8882954	8882963	3.44155	5.74572	2.88484	1	1	1	yes
FIGLA	MA0820.1	PER30_SVSP_7	NA	scaffold-mi2	8883008	8883017	3.00514	4.53796	3.28202	1	1	1	yes
FIGLA	MA0820.1	PER30_SVSP_7	NA	scaffold-mi2	8882897	8882906	2.32263	6.27729	2.39532	1	1	0	yes
FIGLA	MA0820.1	PER30_SVSP_7	NA	scaffold-mi2	8882831	8882840	2.62202	6.50492	2.75096	1	1	1	yes
FIGLA	MA0820.1	PER30_SVSP_7	NA	scaffold-mi2	8882682	8882691	2.98721	5.68435	4.11147	1	1	1	yes
FIGLA	MA0820.1	PER30_SVSP_7	NA	scaffold-mi2	8882116	8882125	2.07808	3.08364	2.14361	0	1	0	no
SREBF2	MA0596.1	PER30_SVSP_7	NA	scaffold-mi2	8882024	8882033	2.43993	2.80171	2.07558	1	1	0	yes
SREBF2	MA0596.1	PER30_SVSP_7	NA	scaffold-mi2	8882730	8882739	3.09963	7.28843	3.76492	1	1	1	yes
SREBF2	MA0596.1	PER30_SVSP_7	NA	scaffold-mi2	8883185	8883194	2.91771	1.84786	1.71694	1	0	0	no
SREBF2	MA0596.1	PER30_SVSP_7	NA	scaffold-mi2	8882408	8882417	3.32762	4.00267	3.72507	1	1	1	yes
ELF5	MA0136.2	PER30_SVSP_7	NA	scaffold-mi2	8881778	8881788	3.13443	2.81981	2.58261	1	1	1	yes
ELF5	MA0136.2	PER30_SVSP_7	NA	scaffold-mi2	8882054	8882064	2.56522	2.94817	1.95134	1	1	0	yes
ELF5	MA0136.2	PER30_SVSP_7	NA	scaffold-mi2	8882802	8882812	2.59143	6.50492	2.75096	1	1	1	yes
ELF5	MA0136.2	PER30_SVSP_7	NA	scaffold-mi2	8882868	8882878	2.29046	6.27729	2.84809	0	1	1	yes
ELF5	MA0136.2	PER30_SVSP_7	NA	scaffold-mi2	8882957	8882967	3.44155	5.74572	2.88484	1	1	1	yes
ELF5	MA0136.2	PER30_SVSP_7	NA	scaffold-mi2	8883011	8883021	3.00514	4.53796	3.45527	1	1	1	yes
ELF5	MA0136.2	PER30_SVSP_7	NA	scaffold-mi2	8883121	8883131	3.45076	4.52041	3.499	1	1	1	yes
ELF5	MA0136.2	PER30_SVSP_7	NA	scaffold-mi2	8882827	8882837	2.62202	6.50492	2.75096	1	1	1	yes
ELF5	MA0136.2	PER30_SVSP_7	NA	scaffold-mi2	8882205	8882215	2.05838	2.6682	2.18454	0	1	0	no
ELF5	MA0136.2	PER30_SVSP_7	NA	scaffold-mi2	8882089	8882099	1.96033	2.73131	2.03999	0	1	0	no
ELF5	MA0136.2	PER30_SVSP_7	NA	scaffold-mi2	8881966	8881976	1.74135	2.41328	1.96845	0	1	0	no
NFIA	MA0670.1	PER30_SVSP_7	NA	scaffold-mi2	8882671	8882680	2.98659	5.39679	3.46937	1	1	1	yes
NFIA	MA0670.1	PER30_SVSP_7	NA	scaffold-mi2	8882463	8882472	1.96381	3.09757	3.23817	0	1	1	yes
FOXO4	MA0848.1	PER30_SVSP_7	NA	scaffold-mi2	8881985	8881991	1.90828	2.42434	1.51238	0	1	0	no
FOXO4	MA0848.1	PER30_SVSP_7	NA	scaffold-mi2	8882322	8882328	2.99986	4.08285	3.6227	1	1	1	yes
SOX9	MA0077.1	PER30_SVSP_7	NA	scaffold-mi2	8881922	8881930	1.63977	2.45693	2.46648	0	1	1	yes
SOX9	MA0077.1	PER30_SVSP_7	NA	scaffold-mi2	8881936	8881944	1.49059	2.45693	1.89368	0	1	0	no
SOX9	MA0077.1	PER30_SVSP_7	NA	scaffold-mi2	8883282	8883290	1.68775	1.70934	1.92814	0	0	0	no
SOX9	MA0077.1	PER30_SVSP_7	NA	scaffold-mi2	8883115	8883123	3.52416	4.94946	3.66675	1	1	1	yes
SOX9	MA0077.1	PER30_SVSP_7	NA	scaffold-mi2	8882642	8882650	2.9719	4.29555	3.18702	1	1	1	yes
SOX9	MA0077.1	PER30_SVSP_7	NA	scaffold-mi2	8882271	8882279	2.67818	3.46453	2.17038	1	1	0	yes
RORC	MA1151.1	PER30_SVSP_7	NA	scaffold-mi2	8883223	8883234	1.60228	0.87932	1.37449	0	0	0	no
RORC	MA1151.1	PER30_SVSP_7	NA	scaffold-mi2	8882171	8882182	2.27731	2.9536	2.69425	0	1	1	yes
RORC	MA1151.1	PER30_SVSP_7	NA	scaffold-mi2	8881881	8881892	1.66329	1.71312	2.30145	0	0	0	no
SREBF1	MA0595.1	PER30_SVSP_7	NA	scaffold-mi2	8882408	8882417	3.32762	4.00267	3.72507	1	1	1	yes
SREBF1	MA0595.1	PER30_SVSP_7	NA	scaffold-mi2	8883078	8883087	3.78624	5.22836	4.01339	1	1	1	yes
SREBF1	MA0595.1	PER30_SVSP_7	NA	scaffold-mi2	8883185	8883194	2.91771	1.84786	1.71694	1	0	0	no
SREBF1	MA0595.1	PER30_SVSP_7	NA	scaffold-mi2	8882024	8882033	2.43993	2.80171	2.07558	1	1	0	yes
NR4A2	MA0160.1	PER30_SVSP_7	NA	scaffold-mi2	8882041	8882048	2.59004	3.34965	2.16372	1	1	0	yes
NR4A2	MA0160.1	PER30_SVSP_7	NA	scaffold-mi2	8883096	8883103	3.78624	5.22836	3.9379	1	1	1	yes
NR4A2	MA0160.1	PER30_SVSP_7	NA	scaffold-mi2	8882107	8882114	2.07808	3.00382	2.14361	0	1	0	no
NR4A2	MA0160.1	PER30_SVSP_7	NA	scaffold-mi2	8881880	8881887	1.77155	1.84913	2.30145	0	0	0	no
Irx2	PH0082.1	PER30_SVSP_7	NA	scaffold-mi2	8881803	8881819	2.75151	2.81981	2.58261	1	1	1	yes
Irx2	PH0082.1	PER30_SVSP_7	NA	scaffold-mi2	8881802	8881818	2.75371	2.81981	2.58261	1	1	1	yes
ZBTB26	MA1579.1	PER30_SVSP_7	NA	scaffold-mi2	8882425	8882439	1.96406	3.09325	2.82722	0	1	1	yes
TFAP4	MA0691.1	PER30_SVSP_7	NA	scaffold-mi2	8882831	8882840	2.62202	6.50492	2.75096	1	1	1	yes
TFAP4	MA0691.1	PER30_SVSP_7	NA	scaffold-mi2	8882897	8882906	2.32263	6.27729	2.39532	1	1	0	yes
TFAP4	MA0691.1	PER30_SVSP_7	NA	scaffold-mi2	8882897	8882906	2.32263	6.27729	2.39532	1	1	0	yes
TFAP4	MA0691.1	PER30_SVSP_7	NA	scaffold-mi2	8882831	8882840	2.62202	6.50492	2.75096	1	1	1	yes
NFIX	MA0671.1	PER31_SVSP_7	NA	scaffold-mi2	8884213	8884221	2.44316	4.68598	3.3966	1	1	1	yes
NFIX	MA0671.1	PER31_SVSP_7	NA	scaffold-mi2	8884425	8884433	1.80111	2.37372	3.18738	0	1	1	yes
NFIX	MA0671.1	PER31_SVSP_7	NA	scaffold-mi2	8884432	8884440	1.82422	2.37372	3.00845	0	1	1	yes
NFIX	MA0671.1	PER31_SVSP_7	NA	scaffold-mi2	8884431	8884439	1.80111	2.37372	3.08068	0	1	1	yes
NFIX	MA0671.1	PER31_SVSP_7	NA	scaffold-mi2	8884162	8884170	1.86995	3.76531	1.8547	0	1	0	no
ZBTB26	MA1579.1	PER31_SVSP_7	NA	scaffold-mi2	8884501	8884515	1.90105	1.40773	1.99351	0	0	0	no
NFIA	MA0670.1	PER31_SVSP_7	NA	scaffold-mi2	8884425	8884434	1.80111	2.37372	3.18126	0	1	1	yes
MEIS1	MA0498.2	PER31_SVSP_7	NA	scaffold-mi2	8884467	8884473	2.17059	2.0266	2.87824	0	0	1	no
MEIS1	MA0498.2	PER31_SVSP_7	NA	scaffold-mi2	8884476	8884482	1.82775	2.0266	2.69405	0	0	1	no
FIGLA	MA0820.1	PER31_SVSP_7	NA	scaffold-mi2	8884224	8884233	2.44316	4.65874	3.3966	1	1	1	yes
FOXC2	MA0846.1	PER31_SVSP_7	NA	scaffold-mi2	8884514	8884525	1.58707	1.03952	1.78825	0	0	0	no
Arid3a	MA0151.1	PER31_SVSP_7	NA	scaffold-mi2	8884224	8884229	2.44316	4.68598	3.3966	1	1	1	yes
Arid3a	MA0151.1	PER31_SVSP_7	NA	scaffold-mi2	8884579	8884584	1.11672	1.3482	1.99036	0	0	0	no
Arid3a	MA0151.1	PER31_SVSP_7	NA	scaffold-mi2	8884584	8884589	1.21482	1.41108	1.99036	0	0	0	no
Arid3a	MA0151.1	PER31_SVSP_7	NA	scaffold-mi2	8884589	8884594	1.4408	1.78412	1.99036	0	0	0	no
Arid3a	MA0151.1	PER31_SVSP_7	NA	scaffold-mi2	8884593	8884598	1.75896	2.11256	1.99036	0	0	0	no
Arid3a	MA0151.1	PER31_SVSP_7	NA	scaffold-mi2	8884548	8884553	0.667	0.8227	1.78227	0	0	0	no
Arid3a	MA0151.1	PER31_SVSP_7	NA	scaffold-mi2	8884533	8884538	1.15202	0.86083	1.86043	0	0	0	no
Dlx4	MA0881.1	PER31_SVSP_7	NA	scaffold-mi2	8884484	8884491	1.90604	1.76088	2.12609	0	0	0	no
Dlx4	MA0881.1	PER31_SVSP_7	NA	scaffold-mi2	8884549	8884556	0.64271	0.86702	1.59781	0	0	0	no
Dlx4	MA0881.1	PER31_SVSP_7	NA	scaffold-mi2	8884818	8884825	2.22461	4.83872	1.68452	0	1	0	no
Dlx4	MA0881.1	PER31_SVSP_7	NA	scaffold-mi2	8884576	8884583	1.11672	1.32412	1.99036	0	0	0	no
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884257	8884267	3.04885	4.53835	3.46625	1	1	1	yes
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884277	8884287	3.14105	4.76732	3.46625	1	1	1	yes
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884788	8884798	2.22461	5.04022	1.67713	0	1	0	no
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884756	8884766	2.1349	4.87729	1.95854	0	1	0	no
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884749	8884759	2.1387	4.9006	2.04857	0	1	0	no
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884740	8884750	2.14123	4.9006	2.04857	0	1	0	no
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884736	8884746	2.14123	4.9006	2.04262	0	1	0	no
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884729	8884739	2.14123	4.9006	2.03534	0	1	0	no
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884699	8884709	3.43485	4.57432	2.26532	1	1	0	yes
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884678	8884688	3.61763	4.73335	2.42013	1	1	0	yes
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884668	8884678	3.61763	4.7238	2.42013	1	1	0	yes
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884656	8884666	3.50564	4.29654	2.38798	1	1	0	yes
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884625	8884635	2.6663	4.50386	2.70429	1	1	1	yes
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884537	8884547	0.94851	0.82332	1.86043	0	0	0	no
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884367	8884377	0.89456	1.17377	2.57224	0	0	1	no
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884357	8884367	0.89456	1.08829	2.57224	0	0	1	no
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884315	8884325	1.76435	2.43384	2.14116	0	1	0	no
ELF5	MA0136.2	PER31_SVSP_7	NA	scaffold-mi2	8884239	8884249	2.43301	4.6247	3.24838	1	1	1	yes
Creb3l2	MA0608.1	PER31_SVSP_7	NA	scaffold-mi2	8884422	8884430	1.80111	2.37372	3.18738	0	1	1	yes
SREBF1	MA0595.1	PER29_SVSP_9	NA	scaffold-mi2	8860383	8860392	0.78439	2.45913	2.74717	0	1	1	yes
SREBF1	MA0595.1	PER29_SVSP_9	NA	scaffold-mi2	8861117	8861126	0.94992	2.28859	1.69123	0	0	0	no
SREBF1	MA0595.1	PER29_SVSP_9	NA	scaffold-mi2	8861057	8861066	1.26423	2.02891	2.1685	0	0	0	no
SREBF1	MA0595.1	PER29_SVSP_9	NA	scaffold-mi2	8860167	8860176	1.5343	2.59886	2.22121	0	1	0	no
NFIA	MA0670.1	PER29_SVSP_9	NA	scaffold-mi2	8861131	8861140	0.96731	2.71201	1.93839	0	1	0	no
NFIA	MA0670.1	PER29_SVSP_9	NA	scaffold-mi2	8861008	8861017	1.08628	1.94902	2.06807	0	0	0	no
NFIA	MA0670.1	PER29_SVSP_9	NA	scaffold-mi2	8860743	8860752	1.48462	4.24457	3.0502	0	1	1	yes
NFIA	MA0670.1	PER29_SVSP_9	NA	scaffold-mi2	8859429	8859438	0.55213	1.989	1.73826	0	0	0	no
GRHL2	MA1105.2	PER29_SVSP_9	NA	scaffold-mi2	8859537	8859548	0.56591	1.8004	1.72375	0	0	0	no
TFAP4	MA0691.1	PER29_SVSP_9	NA	scaffold-mi2	8860395	8860404	0.98191	2.31322	2.74717	0	0	1	no
TFAP4	MA0691.1	PER29_SVSP_9	NA	scaffold-mi2	8860903	8860912	2.07147	3.80104	3.51143	0	1	1	yes
TFAP4	MA0691.1	PER29_SVSP_9	NA	scaffold-mi2	8860957	8860966	0.7703	1.93894	2.51648	0	0	1	no
TFAP4	MA0691.1	PER29_SVSP_9	NA	scaffold-mi2	8860957	8860966	0.7703	1.93894	2.51648	0	0	1	no
TFAP4	MA0691.1	PER29_SVSP_9	NA	scaffold-mi2	8860903	8860912	2.07147	3.80104	3.51143	0	1	1	yes
TFAP4	MA0691.1	PER29_SVSP_9	NA	scaffold-mi2	8860395	8860404	0.98191	2.31322	2.74717	0	0	1	no
BARX2	MA1471.1	PER29_SVSP_9	NA	scaffold-mi2	8860318	8860329	0.7222	2.27612	2.7895	0	0	1	no
BARX2	MA1471.1	PER29_SVSP_9	NA	scaffold-mi2	8860273	8860284	0.91395	2.15887	2.27599	0	0	0	no
BARX2	MA1471.1	PER29_SVSP_9	NA	scaffold-mi2	8860009	8860020	0.85903	1.69116	1.45516	0	0	0	no
BARX2	MA1471.1	PER29_SVSP_9	NA	scaffold-mi2	8859545	8859556	0.58174	2.03613	1.80154	0	0	0	no
FIGLA	MA0820.1	PER29_SVSP_9	NA	scaffold-mi2	8860126	8860135	1.98223	3.83001	2.15582	0	1	0	no
FIGLA	MA0820.1	PER29_SVSP_9	NA	scaffold-mi2	8860383	8860392	0.78439	2.45913	2.74717	0	1	1	yes
FIGLA	MA0820.1	PER29_SVSP_9	NA	scaffold-mi2	8860395	8860404	0.98191	2.31322	2.74717	0	0	1	no
FIGLA	MA0820.1	PER29_SVSP_9	NA	scaffold-mi2	8860730	8860739	1.42365	4.24457	2.97011	0	1	1	yes
FIGLA	MA0820.1	PER29_SVSP_9	NA	scaffold-mi2	8860903	8860912	2.07147	3.80104	3.51143	0	1	1	yes
FIGLA	MA0820.1	PER29_SVSP_9	NA	scaffold-mi2	8860957	8860966	0.7703	1.93894	2.51648	0	0	1	no
FIGLA	MA0820.1	PER29_SVSP_9	NA	scaffold-mi2	8861012	8861021	1.11331	1.94902	2.06807	0	0	0	no
FIGLA	MA0820.1	PER29_SVSP_9	NA	scaffold-mi2	8861088	8861097	1.19245	1.5931	2.11071	0	0	0	no
FIGLA	MA0820.1	PER29_SVSP_9	NA	scaffold-mi2	8860957	8860966	0.7703	1.93894	2.51648	0	0	1	no
FIGLA	MA0820.1	PER29_SVSP_9	NA	scaffold-mi2	8860903	8860912	2.07147	3.80104	3.51143	0	1	1	yes
FIGLA	MA0820.1	PER29_SVSP_9	NA	scaffold-mi2	8860754	8860763	1.54412	3.7768	2.81619	0	1	1	yes
FIGLA	MA0820.1	PER29_SVSP_9	NA	scaffold-mi2	8860395	8860404	0.98191	2.31322	2.74717	0	0	1	no
FIGLA	MA0820.1	PER29_SVSP_9	NA	scaffold-mi2	8859954	8859963	0.93679	1.28723	2.0129	0	0	0	no
RORA	MA0071.1	PER29_SVSP_9	NA	scaffold-mi2	8859899	8859908	0.97335	1.3084	2.14185	0	0	0	no
RORA	MA0071.1	PER29_SVSP_9	NA	scaffold-mi2	8861030	8861039	1.15558	1.94902	2.06807	0	0	0	no
RORA	MA0071.1	PER29_SVSP_9	NA	scaffold-mi2	8861046	8861055	1.14496	1.88501	1.97048	0	0	0	no
RORA	MA0071.1	PER29_SVSP_9	NA	scaffold-mi2	8861063	8861072	1.26423	2.02891	2.21773	0	0	0	no
SOX9	MA0077.1	PER29_SVSP_9	NA	scaffold-mi2	8859458	8859466	0.62442	1.53791	1.11846	0	0	0	no
SOX9	MA0077.1	PER29_SVSP_9	NA	scaffold-mi2	8859513	8859521	0.59694	2.13832	1.89719	0	0	0	no
SOX9	MA0077.1	PER29_SVSP_9	NA	scaffold-mi2	8860324	8860332	0.63606	2.37813	2.77186	0	1	1	yes
SOX9	MA0077.1	PER29_SVSP_9	NA	scaffold-mi2	8860421	8860429	1.26783	3.21839	2.58303	0	1	1	yes
SOX9	MA0077.1	PER29_SVSP_9	NA	scaffold-mi2	8860435	8860443	1.26783	3.30367	2.54749	0	1	1	yes
SOX9	MA0077.1	PER29_SVSP_9	NA	scaffold-mi2	8861158	8861166	1.12362	2.71201	1.6605	0	1	0	no
SOX9	MA0077.1	PER29_SVSP_9	NA	scaffold-mi2	8860328	8860336	0.67661	2.41035	2.73658	0	1	1	yes
SOX9	MA0077.1	PER29_SVSP_9	NA	scaffold-mi2	8860080	8860088	1.34442	2.76751	1.97783	0	1	0	no
JUN	MA0488.1	PER29_SVSP_9	NA	scaffold-mi2	8860528	8860540	1.069	2.4398	2.01911	0	1	0	no
ATF4	MA0833.2	PER29_SVSP_9	NA	scaffold-mi2	8860526	8860539	1.06484	2.4398	1.97335	0	1	0	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860058	8860066	1.34442	2.64906	1.97783	0	1	0	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860221	8860229	0.9389	1.61659	1.83204	0	0	0	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860356	8860364	0.77277	2.47977	2.76532	0	1	1	yes
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860392	8860400	0.97255	2.10174	2.74717	0	0	1	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860626	8860634	1.09352	1.94798	2.33201	0	0	0	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860893	8860901	2.36753	4.24817	3.8657	1	1	1	yes
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8861078	8861086	1.26178	1.96281	2.19559	0	0	0	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8861131	8861139	0.96731	2.71201	1.93839	0	1	0	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8861009	8861017	1.08668	1.94902	2.06807	0	0	0	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860926	8860934	1.67716	2.39879	2.82105	0	1	1	yes
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860914	8860922	1.87125	3.16333	3.26798	0	1	1	yes
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860844	8860852	2.3929	5.52281	3.94346	1	1	1	yes
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860814	8860822	2.36821	4.66036	3.33179	1	1	1	yes
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860744	8860752	1.49342	4.24457	3.0502	0	1	1	yes
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860491	8860499	0.57151	1.87003	1.95753	0	0	0	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860332	8860340	0.74109	2.43119	2.7732	0	1	1	yes
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860257	8860265	0.72894	1.72046	2.27599	0	0	0	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860205	8860213	1.30928	2.14596	1.92286	0	0	0	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860135	8860143	1.98223	3.80717	2.22389	0	1	0	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8860096	8860104	1.67596	3.29326	1.8784	0	1	0	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8859858	8859866	0.7289	1.41804	1.97221	0	0	0	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8859478	8859486	0.62011	1.33948	1.71609	0	0	0	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8859430	8859438	0.5503	1.989	1.73826	0	0	0	no
NFIX	MA0671.1	PER29_SVSP_9	NA	scaffold-mi2	8859387	8859395	0.56674	1.87127	1.30652	0	0	0	no
MEIS1	MA0498.2	PER29_SVSP_9	NA	scaffold-mi2	8859494	8859500	0.58608	1.93998	1.89719	0	0	0	no
MEIS1	MA0498.2	PER29_SVSP_9	NA	scaffold-mi2	8859896	8859902	0.78074	1.35102	1.88314	0	0	0	no
MEIS1	MA0498.2	PER29_SVSP_9	NA	scaffold-mi2	8860752	8860758	1.54412	4.16392	3.04023	0	1	1	yes
MEIS1	MA0498.2	PER29_SVSP_9	NA	scaffold-mi2	8861173	8861179	1.12362	2.74434	1.77178	0	1	0	no
MEIS1	MA0498.2	PER29_SVSP_9	NA	scaffold-mi2	8861042	8861048	1.06628	1.66275	1.92026	0	0	0	no
MEIS1	MA0498.2	PER29_SVSP_9	NA	scaffold-mi2	8860863	8860869	2.20949	4.06825	3.77303	0	1	1	yes
MEIS1	MA0498.2	PER29_SVSP_9	NA	scaffold-mi2	8860411	8860417	1.25352	2.95678	2.74631	0	1	1	yes
MEIS1	MA0498.2	PER29_SVSP_9	NA	scaffold-mi2	8860327	8860333	0.62355	2.39961	2.75422	0	1	1	yes
MEIS1	MA0498.2	PER29_SVSP_9	NA	scaffold-mi2	8860038	8860044	1.06744	2.14215	1.5931	0	0	0	no
MEIS1	MA0498.2	PER29_SVSP_9	NA	scaffold-mi2	8860030	8860036	0.87745	1.84071	1.5931	0	0	0	no
MEIS1	MA0498.2	PER29_SVSP_9	NA	scaffold-mi2	8859829	8859835	0.62213	1.93662	1.56629	0	0	0	no
MEIS1	MA0498.2	PER29_SVSP_9	NA	scaffold-mi2	8859783	8859789	0.66119000000000006	2.16321	1.91429	0	0	0	no
MEIS1	MA0498.2	PER29_SVSP_9	NA	scaffold-mi2	8859597	8859603	0.59116	1.56778	1.16322	0	0	0	no
Dlx4	MA0881.1	PER29_SVSP_9	NA	scaffold-mi2	8859796	8859803	0.75774	2.39217	1.98028	0	1	0	no
Dlx4	MA0881.1	PER29_SVSP_9	NA	scaffold-mi2	8860251	8860258	0.93555	1.65693	2.27599	0	0	0	no
Dlx4	MA0881.1	PER29_SVSP_9	NA	scaffold-mi2	8860638	8860645	1.08706	2.88137	2.31678	0	1	0	no
Dlx4	MA0881.1	PER29_SVSP_9	NA	scaffold-mi2	8860281	8860288	0.91395	2.15887	2.13333	0	0	0	no
Dlx4	MA0881.1	PER29_SVSP_9	NA	scaffold-mi2	8859647	8859654	0.55387	1.3836	1.26251	0	0	0	no
Dlx4	MA0881.1	PER29_SVSP_9	NA	scaffold-mi2	8859499	8859506	0.59694	2.07731	1.89719	0	0	0	no
Dlx4	MA0881.1	PER29_SVSP_9	NA	scaffold-mi2	8859411	8859418	0.56674	1.989	1.73826	0	0	0	no
Ddit3::Cebpa	MA0019.1	PER29_SVSP_9	NA	scaffold-mi2	8859910	8859921	1.15341	1.40513	2.41187	0	0	0	no
Ddit3::Cebpa	MA0019.1	PER29_SVSP_9	NA	scaffold-mi2	8860230	8860241	0.9389	1.53024	2.03461	0	0	0	no
Ddit3::Cebpa	MA0019.1	PER29_SVSP_9	NA	scaffold-mi2	8860851	8860862	2.38458	5.40392	3.94346	1	1	1	yes
Ddit3::Cebpa	MA0019.1	PER29_SVSP_9	NA	scaffold-mi2	8860638	8860649	1.00655	3.02669	2.1362	0	1	0	no
Ddit3::Cebpa	MA0019.1	PER29_SVSP_9	NA	scaffold-mi2	8860525	8860536	1.05933	2.4398	1.90271	0	1	0	no
Ddit3::Cebpa	MA0019.1	PER29_SVSP_9	NA	scaffold-mi2	8860403	8860414	1.13886	2.9203	2.74717	0	1	1	yes
Ddit3::Cebpa	MA0019.1	PER29_SVSP_9	NA	scaffold-mi2	8859694	8859705	0.65015	1.49203	1.35466	0	0	0	no
NR4A2	MA0160.1	PER29_SVSP_9	NA	scaffold-mi2	8859493	8859500	0.57156	1.9324	1.89719	0	0	0	no
NR4A2	MA0160.1	PER29_SVSP_9	NA	scaffold-mi2	8859902	8859909	1.07234	1.31654	2.31618	0	0	0	no
NR4A2	MA0160.1	PER29_SVSP_9	NA	scaffold-mi2	8860307	8860314	0.91395	2.25023	2.7895	0	0	1	no
NR4A2	MA0160.1	PER29_SVSP_9	NA	scaffold-mi2	8859850	8859857	0.57044	1.66961	1.83605	0	0	0	no
RORC	MA1151.1	PER29_SVSP_9	NA	scaffold-mi2	8859897	8859908	0.93326	1.32	2.10363	0	0	0	no
ZBTB26	MA1579.1	PER29_SVSP_9	NA	scaffold-mi2	8859941	8859955	0.9721	1.21909	2.21079	0	0	0	no
SOX10	MA0442.2	PER29_SVSP_9	NA	scaffold-mi2	8860310	8860320	0.89485	2.19803	2.7895	0	0	1	no
FOXC2	MA0846.1	PER29_SVSP_9	NA	scaffold-mi2	8860470	8860481	0.84328	1.9583	1.9837	0	0	0	no
FOXC2	MA0846.1	PER29_SVSP_9	NA	scaffold-mi2	8860643	8860654	0.84934	3.25572	1.82204	0	1	0	no
FOXC2	MA0846.1	PER29_SVSP_9	NA	scaffold-mi2	8860437	8860448	1.26783	3.30367	2.46628	0	1	1	yes
FOXC2	MA0846.1	PER29_SVSP_9	NA	scaffold-mi2	8859763	8859774	0.60327	1.73135	1.41822	0	0	0	no
Arid3a	MA0151.1	PER29_SVSP_9	NA	scaffold-mi2	8859372	8859377	0.6847	1.87127	1.2421	0	0	0	no
Arid3a	MA0151.1	PER29_SVSP_9	NA	scaffold-mi2	8860085	8860090	1.34442	2.76751	1.97783	0	1	0	no
Arid3a	MA0151.1	PER29_SVSP_9	NA	scaffold-mi2	8860232	8860237	0.9389	1.48387	1.96934	0	0	0	no
Arid3a	MA0151.1	PER29_SVSP_9	NA	scaffold-mi2	8860522	8860527	1.05933	2.4398	1.82288	0	1	0	no
Arid3a	MA0151.1	PER29_SVSP_9	NA	scaffold-mi2	8860646	8860651	0.81145	3.28455	1.77339	0	1	0	no
